x,y,cat_id
-5.447397638597356,5.028052881604357,1
-5.473713808049238,5.038771316237192,1
-5.500355226673215,5.048653645380694,1
-5.527295337723815,5.057690018114256,1
-5.554507286712457,5.065871426785017,1
-5.581963948176595,5.073189715986888,1
-5.609637952718963,5.079637590690037,1
-5.6375017142899875,5.085208623512733,1
-5.665527457686165,5.089897261128303,1
-5.6936872462369825,5.093698829800803,1
-5.721953009652804,5.096609540043906,1
-5.750296572005943,5.098626490398342,1
-5.778689679817038,5.09974767032413,1
-5.807104030218742,5.099971962204741,1
-5.835511299168627,5.099299142461149,1
-5.8638831696832145,5.097729881774705,1
-5.892191360064952,5.095265744418591,1
-5.920407652094031,5.091909186698513,1
-5.948503919156919,5.087663554504203,1
-5.97645215428358,5.082533079974164,1
-6.004224498065431,5.076522877276984,1
-6.031793266426207,5.06963893751342,1
-6.05913097821805,5.061888122744337,1
-6.086210382615314,5.053278159150459,1
-6.1130044862787845,5.043817629330743,1
-6.139486580263219,5.033515963747057,1
-6.1656302666414105,5.022383431323693,1
-6.191409484818213,5.010431129211076,1
-6.216798537508313,4.997670971723888,1
-6.241772116351834,4.9841156784646135,1
-6.26630532714227,4.9697787616443705,1
-6.2903737146415635,4.954674512613639,1
-6.313953286957625,4.9388179876163365,1
-6.33702053945997,4.922224992781421,1
-6.359552478209645,4.904912068367002,1
-6.381526642880089,4.886896472272651,1
-6.40292112914607,4.868196162836355,1
-6.423714610518399,4.8488297809332455,1
-6.443886359602634,4.828816631393976,1
-6.463416268760601,4.808176663761248,1
-6.482284870154121,4.786930452403668,1
-6.5004733551509775,4.765099176006773,1
-6.517963593073768,4.742704596461653,1
-6.534738149272959,4.71976903717223,1
-6.5507803025061255,4.696315360802797,1
-6.566074061606045,4.672366946488022,1
-6.580604181421043,4.647947666528115,1
-6.594356178011692,4.623081862592403,1
-6.607316343088717,4.597794321455021,1
-6.619471757677716,4.57211025028692,1
-6.630810304997074,4.54605525152881,1
-6.6413206825362385,4.519655297370086,1
-6.6509924133223,4.492936703859191,1
-6.659815856363675,4.465926104671203,1
-6.66778221626045,4.438650424558811,1
-6.674883551971831,4.411136852513132,1
-6.681112784731943,4.3834128146611375,1
-6.6864637051060996,4.35550594692669,1
-6.690930979180502,4.327444067482457,1
-6.6945101538791985,4.299255149020148,1
-6.697197661403014,4.270967290866729,1
-6.6989908227859996,4.242608690974403,1
-6.699887850565892,4.214207617812273,1
-6.699887850565892,4.185792382187727,1
-6.6989908227859996,4.1573913090255985,1
-6.697197661403013,4.129032709133272,1
-6.6945101538791985,4.1007448509798525,1
-6.690930979180502,4.0725559325175436,1
-6.6864637051060996,4.0444940530733104,1
-6.681112784731943,4.016587185338864,1
-6.674883551971831,3.9888631474868683,1
-6.66778221626045,3.961349575441189,1
-6.659815856363675,3.9340738953287975,1
-6.6509924133223,3.9070632961408096,1
-6.6413206825362385,3.8803447026299143,1
-6.630810304997075,3.85394474847119,1
-6.619471757677716,3.8278897497130795,1
-6.607316343088717,3.802205678544979,1
-6.594356178011692,3.7769181374075975,1
-6.580604181421043,3.7520523334718856,1
-6.566074061606045,3.727633053511979,1
-6.550780302506126,3.7036846391972036,1
-6.534738149272959,3.6802309628277707,1
-6.517963593073768,3.657295403538347,1
-6.500473355150977,3.6349008239932274,1
-6.482284870154121,3.613069547596332,1
-6.463416268760601,3.591823336238752,1
-6.443886359602635,3.5711833686060244,1
-6.423714610518399,3.5511702190667553,1
-6.40292112914607,3.531803837163645,1
-6.381526642880089,3.5131035277273486,1
-6.359552478209646,3.4950879316329986,1
-6.33702053945997,3.47777500721858,1
-6.313953286957625,3.461182012383664,1
-6.2903737146415635,3.4453254873863606,1
-6.26630532714227,3.43022123835563,1
-6.241772116351834,3.415884321535387,1
-6.216798537508312,3.4023290282761125,1
-6.191409484818214,3.3895688707889238,1
-6.16563026664141,3.377616568676307,1
-6.139486580263219,3.3664840362529436,1
-6.1130044862787845,3.3561823706692575,1
-6.086210382615314,3.3467218408495416,1
-6.05913097821805,3.3381118772556633,1
-6.031793266426207,3.3303610624865803,1
-6.004224498065431,3.323477122723016,1
-5.976452154283581,3.3174669200258364,1
-5.948503919156919,3.3123364454957978,1
-5.920407652094031,3.3080908133014875,1
-5.892191360064952,3.304734255581409,1
-5.8638831696832145,3.3022701182252954,1
-5.835511299168627,3.3007008575388523,1
-5.807104030218742,3.3000280377952596,1
-5.778689679817038,3.3002523296758697,1
-5.750296572005943,3.301373509601659,1
-5.721953009652805,3.303390459956094,1
-5.6936872462369825,3.3063011701991973,1
-5.665527457686165,3.3101027388716977,1
-5.637501714289988,3.314791376487267,1
-5.609637952718963,3.3203624093099635,1
-5.581963948176595,3.3268102840131126,1
-5.554507286712457,3.3341285732149837,1
-5.527295337723815,3.3423099818857445,1
-5.500355226673215,3.3513463546193067,1
-5.473713808049237,3.3612286837628087,1
-5.447397638597357,3.371947118395643,1
-5.421432950847594,3.3834909741490673,1
-5.3958456269653725,3.3958487438566136,1
-5.3706611729516,3.4090081090246858,1
-5.34590469321774,3.4229559521118995,1
-5.321600865561189,3.437678369604931,1
-5.2977739165659035,3.453160685877847,1
-5.274447597452824,3.469387467821081,1
-5.251645160404135,3.4863425402254995,1
-5.229389335384985,3.504009001906195,1
-5.207702307485766,3.522369242549961,1
-5.186605694807529,3.541404960269631,1
-5.166120526912595,3.5610971798478004,1
-5.146267223861825,3.5814262716517344,1
-5.127065575859462,3.6023719712006117,1
-5.1085347235258265,3.6239133993656036,1
-5.090693138817526,3.646029083182639,1
-5.073558606614213,3.6686969772571243,1
-5.057148206990221,3.691894485739274,1
-5.0414782981887845,3.7155984848481403,1
-5.0265645003157795,3.739785345921906,1
-5.012421679769266,3.7644309589714453,1
-4.999063934420338,3.7895107567136854,1
-4.986504579560059,3.8149997390608115,1
-4.974756134626491,3.840872498040893,1
-4.963830310725043,3.867103243125108,1
-4.953737998954592,3.893665826936299,1
-4.944489259550996,3.9205337713132478,1
-4.936093311858828,3.9476802937046873,1
-4.9285585251413435,3.975078333866722,1
-4.921892410237803,4.002700580837078,1
-4.916101612076518,4.030519500159254,1
-4.911191903051028,4.058507361329474,1
-4.907168177266068,4.086636265439054,1
-4.904034445659005,4.114878172984639,1
-4.9017938320016565,4.143204931818594,1
-4.900448569786444,4.171588305211671,1
-5.1,5.0,1
-5.108163265306122,5.012244897959183,1
-5.116326530612245,5.024489795918367,1
-5.124489795918367,5.036734693877551,1
-5.13265306122449,5.048979591836735,1
-5.140816326530612,5.061224489795919,1
-5.148979591836735,5.073469387755102,1
-5.1571428571428575,5.085714285714285,1
-5.16530612244898,5.097959183673469,1
-5.173469387755102,5.110204081632653,1
-5.181632653061224,5.122448979591837,1
-5.189795918367347,5.134693877551021,1
-5.197959183673469,5.146938775510204,1
-5.206122448979592,5.159183673469387,1
-5.214285714285714,5.171428571428571,1
-5.222448979591837,5.183673469387755,1
-5.2306122448979595,5.195918367346939,1
-5.238775510204082,5.208163265306123,1
-5.246938775510204,5.220408163265306,1
-5.255102040816326,5.2326530612244895,1
-5.263265306122449,5.244897959183673,1
-5.271428571428571,5.257142857142857,1
-5.279591836734694,5.269387755102041,1
-5.2877551020408164,5.281632653061225,1
-5.295918367346939,5.293877551020408,1
-5.3040816326530615,5.3061224489795915,1
-5.312244897959184,5.318367346938775,1
-5.320408163265306,5.330612244897959,1
-5.328571428571428,5.342857142857143,1
-5.336734693877551,5.355102040816327,1
-5.344897959183673,5.36734693877551,1
-5.353061224489796,5.3795918367346935,1
-5.3612244897959185,5.391836734693878,1
-5.369387755102041,5.404081632653061,1
-5.377551020408164,5.4163265306122454,1
-5.385714285714286,5.428571428571429,1
-5.393877551020408,5.440816326530612,1
-5.40204081632653,5.453061224489796,1
-5.410204081632653,5.46530612244898,1
-5.418367346938775,5.477551020408163,1
-5.426530612244898,5.4897959183673475,1
-5.4346938775510205,5.502040816326531,1
-5.442857142857143,5.514285714285714,1
-5.451020408163266,5.526530612244898,1
